"contact_id","days_since_last_purchase","order_num","total_sales","product_num","active_days"
"15435820",160,1,19.95,1,0
"4660878",160,1,14.95,1,0
"49682959",160,1,4.95,1,0
"20015237",160,1,37.95,1,0
"23824156",160,1,9.9,1,0
"23795471",160,1,34.95,1,0
"42134891",25,2,80.85,3,135
"35038126",160,1,83.9,2,0
"37432003",20,2,61.9,2,140
"10730957",95,3,929.9,3,65
"19963461",160,1,37.4,1,0
"23039684",160,1,38.95,1,0
"17312940",84,2,49.9,2,76
"43277375",160,1,14.95,1,0
"17717110",160,1,59.95,1,0
"35843558",23,4,720.71,5,137
"42746074",160,1,49.9,2,0
"23650215",160,1,109.8,4,0
"1893206",160,1,69.9,1,0
"27851986",81,5,148.81,10,79
"2814126",160,1,16.99,1,0
"25349017",160,1,101.85,1,0
"21798975",160,1,79.95,1,0
"48187898",160,1,49.95,1,0
"24036599",160,1,39.95,1,0
"11702118",82,2,46.9,2,78
"16181760",160,1,67.95,1,0
"43361821",120,2,383.75,5,40
"17104671",160,1,140.85,4,0
"37076760",55,2,251.65,7,105
"21433000",160,1,169.7,3,0
"5226186",160,1,69.95,1,0
"3104543",160,1,32.95,1,0
"41989843",160,1,47.95,1,0
"43936946",160,1,29.95,1,0
"43345821",160,1,147.9,2,0
"33742739",160,1,29.85,2,0
"16413536",160,1,59.95,1,0
"36464012",160,1,29.7,1,0
"30323946",160,1,19.9,1,0
"5124375",84,2,54.9,2,76
"48825821",160,1,23.95,1,0
"29159606",160,1,29.95,1,0
"30272256",110,2,64.85,3,50
"31844135",160,1,369.95,1,0
"18413476",160,1,49.95,1,0
"40613909",160,1,59.95,1,0
"35902139",132,2,34.9,2,28
"41742814",160,1,299.8,1,0
"2095685",160,1,19.9,1,0
"39382066",160,1,46.9,2,0
"29243876",160,1,99.95,1,0
"20604796",160,1,59.99,1,0
"2220919",160,1,321.38,2,0
"3305737",63,2,72.8,4,97
"16016251",160,1,189.95,1,0
"33916811",160,1,4.95,1,0
"23113359",72,3,169.8,2,88
"18163532",21,2,170.8,4,139
"22732014",160,1,70.85,6,0
"6293471",160,1,79.95,1,0
"4223943",31,5,129.8,5,129
"17451417",160,1,44.95,1,0
"16465758",160,1,144.95,1,0
"34724990",99,2,86.85,2,61
"31668269",160,1,169.85,3,0
"43643935",160,1,23.95,1,0
"27749372",160,1,84.9,2,0
"6456718",160,1,29.95,1,0
"17041869",160,1,19.9,1,0
"24633611",36,2,135.9,2,124
"28162914",160,1,219.95,1,0
"5506749",135,2,202.72,5,25
"4612619",160,1,47.9,1,0
"16307165",57,2,62.9,1,103
"25447742",160,1,79.9,1,0
"25354220",158,2,129.9,2,2
"14945310",160,1,24.95,1,0
"24381367",160,1,25.95,1,0
"20934198",160,1,165.27,1,0
"32285918",160,1,174.95,1,0
"8588742",160,1,49.95,1,0
"41219701",160,1,99.95,1,0
"16050430",160,1,7.95,1,0
"37348552",160,1,84.95,1,0
"43010519",16,3,66.8,3,144
"741545",160,1,84.37,2,0
"30709511",160,1,114.85,3,0
"66799",160,1,17.95,1,0
"18224881",95,4,200.8,4,65
"34142936",160,1,77.9,2,0
"16517347",160,1,21.95,1,0
"3057001",160,1,25.36,3,0
"41920170",160,1,216,1,0
"14916555",160,1,144.95,1,0
"25281979",160,1,224.85,1,0
"38822435",160,1,34.95,1,0
"45591402",160,1,179.95,1,0
"28147361",160,1,9.95,1,0
"41616636",160,1,102.19,2,0
"42013058",160,1,98.9,2,0
"13586589",160,1,99.95,1,0
"10246133",160,1,78.8,2,0
"13608824",160,1,25.95,1,0
"35818329",160,1,17.95,1,0
"30494862",96,2,229.9,2,64
"11189838",160,1,69.95,1,0
"18706593",126,3,239.96,7,34
"29248106",138,2,89.85,3,22
"22646373",160,1,469.95,1,0
"43484929",46,2,196.75,5,114
"25326015",160,1,9.9,1,0
"20471755",0,2,239.9,2,160
"30972619",160,1,299.9,1,0
"42182963",160,1,159.85,2,0
"46652236",33,4,252.75,5,127
"49416231",160,1,39.85,2,0
"33497359",160,1,32.95,1,0
"3552243",160,1,14.95,1,0
"30383999",160,2,709.9,2,0
"28752753",160,1,249.95,1,0
"27892665",160,1,44.95,1,0
"30561359",160,1,24.95,1,0
"6178151",160,1,29.95,1,0
"21427697",160,1,124.95,1,0
"42628192",88,2,53.9,2,72
"20135000",160,1,69.95,1,0
"9130456",160,1,189.95,1,0
"46330083",160,1,49.95,1,0
"9893526",160,1,178.95,1,0
"34090128",160,1,17.95,1,0
"26902608",160,1,59.95,1,0
"20776278",160,1,29.95,1,0
"36877334",160,1,68,1,0
"33934470",160,1,63.9,2,0
"39928194",144,2,419.25,1,16
"19881946",160,1,69.95,1,0
"34608301",160,1,173.8,4,0
"33592046",52,2,179.9,2,108
"7412810",137,3,115.8,3,23
"16139213",160,1,24.95,1,0
"36993731",160,1,138.95,1,0
"26406688",160,1,25.95,1,0
"5142257",160,1,56.95,1,0
"17134837",160,1,29.95,1,0
"33335154",160,1,32.95,1,0
"9721552",8,4,302.8,4,152
"11873500",160,1,34.9,2,0
"21626188",160,1,16.95,1,0
"49747929",160,1,24.95,1,0
"45332446",29,5,372.65,6,131
"29369760",160,1,27.99,2,0
"36605233",22,5,157.65,8,138
"23948282",31,2,54.95,2,129
"48553510",160,2,64.9,2,0
"25580534",160,1,4.95,1,0
"41432688",48,4,346.8,4,112
"25611797",160,1,49.95,1,0
"9414273",2,3,154.9,3,158
"8392496",160,1,189.95,1,0
"33510602",160,1,16.95,1,0
"3267737",160,1,19.95,1,0
"25158643",160,1,65.73,4,0
"42851170",125,2,99.9,2,35
"14583422",160,1,249.86,1,0
"29729012",160,1,49.9,2,0
"28579614",160,1,119.95,1,0
"9543164",160,1,67.95,1,0
"49111353",160,1,79.95,1,0
"5348734",160,1,118.95,1,0
"4605850",60,2,198.8,4,100
"20427590",153,2,47.9,2,7
"24743880",160,1,39.95,1,0
"643652",160,1,229.95,1,0
"20408960",160,1,69.9,1,0
"45288435",160,1,199.95,1,0
"33959422",160,1,35.9,1,0
"37217674",158,2,70.9,2,2
"1437115",160,1,25.95,1,0
"35940313",155,2,151.8,1,5
"31962296",141,2,175.9,3,19
"15333984",160,1,232.95,1,0
"16833564",160,1,31.95,1,0
"21982279",160,1,24.95,1,0
"25150893",160,1,34.9,2,0
"19206378",160,1,656,1,0
"24657891",160,1,26.95,1,0
"26371254",140,2,183.9,2,20
"20650193",160,1,34.95,2,0
"12401850",160,1,69.95,1,0
"39558496",160,1,29.95,1,0
"9696055",62,2,151.85,3,98
"8681202",160,1,18.95,1,0
"910271",160,1,180.71,1,0
"49183658",160,1,29.95,1,0
"39519517",160,1,225.95,1,0
"7971198",160,1,303.29,1,0
"14237132",160,1,29.95,1,0
"27729871",160,1,66.95,1,0
"10704722",88,3,309.75,3,72
"46194535",160,1,44.95,1,0
"44989396",160,1,59.95,1,0
"23145627",160,1,19.95,1,0
"8941782",160,1,105.9,1,0
"22026099",160,1,134.85,3,0
"47233842",160,1,159.9,1,0
"25472557",160,1,79.95,1,0
"904072",160,1,137.8,3,0
"24732693",149,2,91.95,2,11
"10599844",160,1,108.95,1,0
"11911689",160,1,49.9,1,0
"18287381",160,1,124.85,3,0
"45079909",160,1,29.95,1,0
"18346440",160,1,59.95,1,0
"6783552",160,1,29.95,1,0
"41403964",160,1,29.95,1,0
"9868821",136,3,234.85,3,24
"48345912",160,1,66.9,2,0
"44471627",160,1,29.95,1,0
"28698204",160,1,69.95,1,0
"32333401",81,3,54.85,3,79
"45202195",107,2,274.19,11,53
"25883731",160,1,79.95,1,0
"28034395",160,1,44.9,2,0
"4948868",160,1,199.9,1,0
"18622978",113,2,99.8,4,47
"18738734",160,1,34.95,1,0
"15350700",160,1,262.86,1,0
"42999501",160,1,19.95,1,0
"49039707",160,1,36.23,2,0
"22567926",160,1,29.95,1,0
"14760144",160,1,24.95,1,0
"40474568",160,1,84.95,1,0
"45602931",160,1,109.95,1,0
"33455951",160,1,45.53,3,0
"38605320",160,1,66.27,4,0
"15297461",160,1,46.95,1,0
"30922624",160,1,69.9,2,0
"46818862",160,1,24.95,1,0
"43389586",160,1,28.95,1,0
"21337054",160,1,119.8,4,0
"43970825",90,2,142.7,5,69
"38800759",158,2,110.85,2,1
"33132450",159,2,151.75,5,0
"7407638",159,1,24.95,1,0
"21703326",133,2,285.35,11,26
"10701067",159,1,27.95,1,0
"17819985",66,2,50.66,2,93
"40108073",126,2,81.85,3,33
"46643602",159,1,54.95,1,0
"7743709",159,1,149.95,1,0
"10902811",159,1,67.9,1,0
"891790",159,1,54.9,2,0
"11350395",15,3,435.05,2,144
"31804673",114,4,890.6,8,45
"5703768",43,3,165.8,3,116
"49204339",159,1,19.95,1,0
"7759559",159,1,72.95,1,0
"43130328",159,1,29.95,1,0
"24682358",73,5,238.62,7,86
"3306953",159,1,59.9,2,0
"35430552",159,1,129.95,1,0
"44735444",159,1,39.9,1,0
"2665885",159,1,29.95,1,0
"47013788",159,1,129.95,1,0
"14884118",159,1,29.7,1,0
"23890675",159,1,179.95,1,0
"20079594",106,2,45.9,2,53
"48519133",159,1,271.8,1,0
"26597786",159,1,79.95,1,0
"24042323",146,2,267.44,5,13
"37052397",159,1,247.65,2,0
"31123297",159,1,109.95,1,0
"23257455",159,1,9.95,1,0
"30837255",159,1,94.99,1,0
"10663818",159,1,259.95,1,0
"36155350",159,1,65.9,1,0
"9263732",147,2,43.47,3,12
"24193597",44,2,59.8,3,115
"40162287",159,1,299.95,1,0
"23778286",159,1,44.9,2,0
"36454549",159,1,59.95,1,0
"25954363",159,1,39.95,1,0
"6987351",159,1,29.95,1,0
"42579180",159,1,28.95,1,0
"46599327",159,1,229.95,1,0
"7918927",73,3,374.8,3,86
"4741219",159,1,46.95,1,0
"27425522",159,1,23.9,1,0
"19989591",159,1,301.8,4,0
"18252378",159,1,14.95,1,0
"30639754",159,1,54.95,1,0
"17121395",159,1,24.44,1,0
"41377133",159,1,359.95,1,0
"317870",159,1,239.95,1,0
"42634388",70,2,109.9,2,89
"42322896",140,2,589.05,2,19
"9363936",19,2,102.85,3,140
"19037590",159,1,124.75,6,0
"28073043",159,1,10.31,1,0
"1075252",159,1,19.95,1,0
"14831755",98,2,79.9,2,61
"12922348",159,1,4,1,0
"24175654",159,1,94.7,3,0
"20928897",159,2,234.7,6,0
"32645661",159,1,99.95,1,0
"1605302",159,1,165.95,1,0
"20830072",30,3,101.9,3,129
"2127797",159,1,129.95,1,0
"6150432",145,2,97.85,3,14
"29937898",159,1,119.9,1,0
"25575458",159,1,164.95,1,0
"11122382",159,1,29.95,1,0
"25217406",91,2,89.85,3,68
"29533850",69,3,390.7,4,90
"6224542",159,1,47.9,1,0
"34334919",159,1,22.95,1,0
"7500275",141,2,154.75,4,18
"39292421",159,1,44.9,2,0
"8024746",159,1,14.95,1,0
"20729150",89,3,114.85,3,70
"44597976",159,1,59.95,1,0
"42010336",159,1,29.95,1,0
"47479310",159,1,99.95,1,0
"48569561",159,1,129.95,1,0
"45993410",159,1,23.95,1,0
"28517484",159,1,164.95,1,0
"6914724",159,1,79.95,1,0
"28190551",89,2,129.9,2,70
"21995361",159,1,44.95,1,0
"43119880",159,1,99.95,1,0
"12352002",159,1,24.95,1,0
"31197274",159,1,39.95,1,0
"29031325",159,1,36.9,2,0
"12497185",159,1,53.95,1,0
"39663683",159,1,54.95,2,0
"29510159",159,2,169.85,2,0
"39727009",159,1,65.9,1,0
"22557679",159,1,89.95,1,0
"23104840",159,1,119.95,1,0
"13707835",159,1,25.8,1,0
"8565261",159,1,79.85,3,0
"30381825",159,1,69.95,1,0
"47513849",159,1,49.95,1,0
"5960093",42,4,271.55,7,117
"20902239",159,1,1413,1,0
"15603824",159,1,28.95,1,0
"46371239",159,1,31.95,1,0
"48603301",159,1,17.95,1,0
"16494777",110,2,66.9,2,49
"12526730",159,1,18.95,1,0
"48307158",159,1,49.95,1,0
"39983257",159,1,79.95,1,0
"18255024",159,1,219.14,1,0
"30667826",159,1,29.95,1,0
"22497671",159,1,9.95,1,0
"43415673",159,1,59.95,1,0
"655544",159,1,34.95,1,0
"42116005",159,1,113.9,2,0
"49048895",159,1,18.95,1,0
"11972549",159,1,18.95,1,0
"6105135",159,1,24.95,1,0
"12349011",159,1,18.95,1,0
"2031695",23,5,150.96,11,136
"48889818",159,1,29.95,1,0
"49823508",159,1,62.95,1,0
"39716033",159,1,39.9,1,0
"24685509",159,1,39.95,1,0
"2242500",54,2,404.29,1,105
"33409803",159,1,63.62,1,0
"5489381",141,2,421.65,4,18
"22623678",158,2,65.9,2,1
"21541645",159,1,155.85,1,0
"7414115",159,1,63.9,1,0
"7159385",159,1,26.95,1,0
"38362885",159,1,32.95,1,0
"46227181",159,1,29.95,1,0
"14570943",159,1,27.95,1,0
"34718444",159,1,34.85,2,0
"33025408",159,1,24.95,1,0
"32248141",159,1,89.95,1,0
"42814456",109,3,251.6,8,50
"25982507",159,1,69.95,1,0
"42370697",63,6,3754.6,7,96
"47731496",159,1,54.95,1,0
"63747",159,1,55.9,1,0
"23982900",159,1,95.95,1,0
"22349825",159,1,45.95,1,0
"11664019",159,1,198.4,1,0
"42098804",122,2,294.47,8,37
"42704540",159,1,146.9,1,0
"33459084",159,1,9.9,1,0
"45820364",49,2,688.8,2,110
"48014780",27,2,249.9,2,132
"3012906",82,5,426.75,2,77
"39798918",159,1,15.9,1,0
"8571483",159,1,14.95,1,0
"24001417",159,1,4.95,1,0
"9896913",159,1,139.95,1,0
"10438841",159,1,19.95,1,0
"11711338",159,1,119.95,1,0
"46263573",159,1,55.85,3,0
"12415548",159,1,115.52,3,0
"14222564",159,1,119.95,1,0
"10812836",159,1,225.95,1,0
"1582956",159,1,9.95,1,0
"47159152",94,6,127.65,4,65
"44480295",159,1,39.95,1,0
"13403272",159,1,90.85,2,0
"2007311",76,2,152.85,3,83
"26939705",146,2,335.2,5,13
"12340532",159,1,28.9,2,0
"44935419",159,1,39.95,1,0
"39356418",159,1,136.85,3,0
"26358668",159,1,24.95,1,0
"10273776",159,1,29.95,1,0
"7927111",159,1,31.95,1,0
"35269924",21,3,521.22,12,138
"6884862",32,4,305.65,5,127
"33998224",159,1,25.95,1,0
"10672897",159,1,224.85,1,0
"18342878",93,2,35.9,2,66
"32555382",159,1,24.95,1,0
"14093938",159,1,24.95,1,0
"11056158",159,1,69.95,1,0
"24122799",42,2,87.9,2,117
"24829194",159,1,49.95,1,0
"21985732",159,1,69.95,1,0
"36426020",159,1,189.95,1,0
"21782073",159,1,121.75,5,0
"2254821",159,1,234.8,2,0
"30937394",159,1,129.95,1,0
"9881372",159,1,229.95,1,0
"20194737",159,1,219.95,1,0
"48111355",159,1,34.95,1,0
"46660943",159,1,37.95,1,0
"15091811",159,1,22.95,1,0
"45881089",159,1,249.95,1,0
"1154935",132,3,427.75,5,27
"32014551",159,1,73.95,1,0
"40449688",159,1,199.95,1,0
"2231293",159,1,42.75,2,0
"41592166",21,3,309.8,3,138
"9730696",159,1,59.95,1,0
"6093306",159,1,71.9,1,0
"31686676",44,3,122.75,5,115
"11452694",159,1,32.95,1,0
"44230973",91,3,349.85,3,68
"45236932",159,1,18.95,1,0
"30247340",159,1,38.9,2,0
"3093755",159,1,29.95,1,0
"37828749",159,1,532.8,4,0
"32078006",159,1,79.95,1,0
"3000499",159,1,87.8,1,0
"13489834",159,1,35.95,1,0
"15037772",18,5,355.8,5,141
"31160359",159,1,99.95,1,0
"23421538",20,2,274.65,6,139
"43502452",159,1,91.95,2,0
"36272550",159,1,93.95,1,0
"852850",159,1,9.95,1,0
"33663320",99,2,179.9,2,60
"33241940",159,1,89.95,1,0
"43695150",159,1,105.85,3,0
"19150887",159,1,299.95,1,0
"12020134",159,1,131.8,4,0
"25897565",79,2,99.9,2,80
"45629305",56,3,319.45,7,103
"26939990",159,1,189.95,1,0
"3233560",159,1,138.9,2,0
"31795678",159,1,39.95,1,0
"15289133",159,1,29.95,1,0
"36211094",49,2,52.9,2,110
"12982445",89,3,121.65,7,70
"22628941",159,1,118.95,1,0
"49650810",139,2,68.85,1,20
"45999989",159,1,29.95,1,0
"25439382",159,1,179.95,1,0
"27650222",159,1,329.95,1,0
"32251532",159,1,67.95,1,0
"6570318",159,1,119.9,1,0
"35432207",159,1,74.9,2,0
"6162092",159,1,54.95,1,0
"16308675",159,1,69.9,2,0
"11401388",159,1,59.95,1,0
"30773099",159,1,138.95,1,0
"40559549",159,1,184.91,2,0
"3598707",159,1,109.95,1,0
"43170354",159,1,119.95,1,0
"24377873",159,1,99.95,1,0
"48505449",65,2,59.9,2,94
"36991107",156,2,49.9,2,3
"34094525",159,1,59.95,1,0
"19406946",159,1,49.85,2,0
"37265120",159,1,69.95,1,0
"8175896",23,2,98.8,3,136
"48549658",159,1,59.95,1,0
"44682115",159,1,184.95,1,0
"3218176",21,2,202.9,2,138
"11744945",159,1,29.95,1,0
"46186811",159,1,29.95,1,0
"17343489",159,1,18.95,1,0
"19493988",159,1,29.95,1,0
"28050011",49,3,453.8,3,110
"42073465",159,1,114.9,2,0
"19542064",159,1,49.95,1,0
"10716616",159,2,204.9,2,0
"20025624",159,1,73.95,1,0
"3642251",159,1,59.95,1,0
"35841688",159,1,9.95,1,0
"44896069",8,3,232.5,3,151
"22617407",149,2,347.9,2,10
"26554481",159,1,46.95,1,0
"17696867",159,1,164.95,1,0
"10105168",159,1,109.95,1,0
"42799183",159,1,225.7,5,0
"27889979",159,1,9.95,1,0
"34780365",159,1,188.95,1,0
"49819596",159,1,64.95,1,0
"35495311",159,1,199.95,1,0
"990900",159,1,252.75,4,0
"45725737",159,1,19.95,1,0
"39739561",159,1,199.95,1,0
"42194769",159,1,255.9,2,0
"7401262",159,1,229.9,2,0
"35460650",159,1,55.41,2,0
"13507625",159,1,24.98,4,0
"4035741",156,2,4,1,3
"9790452",159,1,59.9,1,0
"44446015",159,1,108.95,1,0
"33497209",159,1,73.8,2,0
"1985042",159,1,4.95,1,0
"16460409",159,1,39.95,1,0
"41095839",159,1,149.85,3,0
"5879233",159,1,53.95,1,0
"45054832",159,1,231.8,3,0
"7975715",159,1,46.95,1,0
"13966425",159,1,124.95,1,0
"8937925",159,1,96.9,2,0
"45073535",159,1,4.95,1,0
"28058904",158,1,209.95,1,0
"40387723",158,1,26.95,1,0
"17638130",158,1,124.9,2,0
"7636931",158,1,25.8,1,0
"5617795",158,1,43.95,1,0
"37645209",158,1,14.96,1,0
"4218381",148,2,98.45,5,10
"11826029",20,2,54.75,2,138
"24146212",113,2,85.85,2,45
"24682746",158,1,64.95,1,0
"6348825",158,1,109.95,1,0
"1962498",158,1,138.95,1,0
"17631026",105,2,229.9,2,53
"48692902",158,1,33.95,1,0
"22472153",158,1,79.95,1,0
"19410413",158,1,99.95,1,0
"4851856",158,1,51.9,1,0
"17356172",158,1,51.9,2,0
"39521751",158,1,29.95,1,0
"11584736",158,1,39.95,1,0
"25571093",91,3,378.85,4,67
"41421960",156,2,194.9,3,2
"22897558",158,1,219.95,1,0
"36638250",158,1,9.9,1,0
"24636430",158,1,119.9,1,0
"36270633",94,3,85.49,7,64
"31560657",158,1,59.9,1,0
"5797498",158,1,36.95,1,0
"34178885",148,2,161.9,2,10
"6842564",47,2,159.85,3,111
"27014976",158,2,74.85,3,0
"9558005",158,1,74.95,1,0
"15772013",158,1,19.95,1,0
"9730099",158,1,54.95,1,0
"44042462",158,1,44.95,1,0
"44333663",158,1,56.85,2,0
"779738",158,1,25.95,1,0
"25596353",158,1,175.9,1,0
"32800333",158,1,37.9,1,0
"42509493",158,1,3.95,1,0
"8997437",158,1,28.95,1,0
"32383831",158,1,43.95,1,0
"29093718",158,1,149.95,1,0
"8230399",158,1,75.95,1,0
"13803468",158,1,95.95,1,0
"42190166",158,1,59.95,1,0
"42269419",158,1,99.95,1,0
"21344902",158,1,24.95,1,0
"6501657",158,1,30.95,1,0
"6236534",158,1,221.85,3,0
"41351370",158,1,39.95,1,0
"15788409",158,1,99.9,1,0
"7822561",158,1,39.9,1,0
"21197982",158,1,169.95,1,0
"20708322",158,1,110.9,2,0
"38790509",158,1,34.95,1,0
"21937449",158,1,29.95,1,0
"24363499",158,1,209.95,1,0
"4141010",158,1,330.52,2,0
"11490435",158,1,59.95,1,0
"9759387",158,1,59.95,1,0
"12859700",158,1,192.65,5,0
"22032323",158,1,19.95,1,0
"11078011",158,1,211.85,3,0
"25683438",158,1,45.9,2,0
"3685719",158,1,149.85,1,0
"6746064",158,1,24.95,1,0
"24689511",158,1,240.5,9,0
"22707087",158,1,25.27,1,0
"39279503",158,1,65.85,2,0
"40678701",158,1,139.95,1,0
"32756767",158,1,18.9,2,0
"36703912",158,1,33.95,1,0
"16525933",158,1,119.7,4,0
"45002030",158,1,18.95,1,0
"49925888",158,1,27.95,1,0
"1388740",158,1,74.95,1,0
"11492170",158,1,37.9,1,0
"18509615",158,1,39.9,2,0
"5465151",113,2,184.9,2,45
"14259669",158,1,119.95,1,0
"15483028",158,1,33.9,1,0
"28400558",158,1,83.85,3,0
"35878820",158,1,82.9,2,0
"43614603",158,1,144.85,3,0
"6133374",158,1,439.9,2,0
"49170822",158,1,99.95,1,0
"36725818",158,1,29.95,1,0
"10738505",158,1,44.95,1,0
"35277455",37,2,77.85,2,121
"41934643",21,2,52.9,2,137
"39061582",105,3,214.8,4,53
"22553139",158,1,369.75,5,0
"47508951",158,1,656,1,0
"2375257",158,1,9.95,1,0
"15370950",158,1,67.9,2,0
"17113940",158,1,129.95,1,0
"14972385",158,1,47.95,1,0
"38215099",77,4,211.7,4,81
"48940076",36,2,40.85,3,122
"41822253",116,2,134.9,2,42
"13266376",158,1,54.45,4,0
"40387080",158,1,99.9,1,0
"45189116",158,1,48.95,1,0
"4668854",158,1,109.95,1,0
"3437674",25,3,133.95,6,133
"33103663",158,1,359.95,1,0
"26726897",158,1,19.95,1,0
"12336150",158,1,51.9,4,0
"33504004",158,1,149.95,1,0
"38554151",158,1,124.95,1,0
"33534809",158,1,24.95,1,0
"1361271",18,2,411.8,4,140
"4464582",158,1,73.95,1,0
"47064415",49,3,137.7,2,109
"4265434",158,1,99.95,1,0
"29689730",158,1,138.56,5,0
"3785562",158,1,109.9,2,0
"12788262",22,3,94.8,4,136
"49350206",158,1,35.95,1,0
"37072848",158,1,79.95,1,0
"36532387",158,1,59.9,2,0
"43598476",158,1,323.85,3,0
"38316987",158,1,70,2,0
"24131021",158,1,28.95,1,0
"8025154",158,1,67.9,2,0
"8552202",15,2,108.75,4,143
"7717859",158,1,37.82,4,0
"14134787",12,2,129.9,2,146
"14279062",158,1,89.95,1,0
"44932253",158,1,50.66,2,0
"35843688",158,1,24.95,1,0
"37114648",81,2,88.85,2,77
"1066059",158,1,44.95,1,0
"5734478",102,2,494.9,2,56
"19739530",158,1,33.7,2,0
"49879971",158,1,187.61,10,0
"6638449",158,1,49.95,1,0
"46705579",42,4,859.63,24,116
"26847468",96,3,1073.5,2,62
"49197832",59,2,139.9,2,99
"41844262",158,1,54.95,1,0
"30576237",158,1,89.95,1,0
"13245652",158,1,30.9,2,0
"15804294",99,2,237.85,3,59
"44170811",19,9,575.55,9,139
"29034514",158,1,157.65,5,0
"10724843",158,1,47.95,1,0
"192305",158,1,53.8,4,0
"19930420",158,1,94.46,1,0
"10078190",1,2,219.85,2,157
"35107767",158,1,19.95,1,0
"39234674",158,2,136.9,2,0
"13954069",158,1,209.95,1,0
"7218283",158,1,64.95,1,0
"13641938",158,1,59.95,1,0
"37861239",158,1,59.95,1,0
"41560189",158,1,74.85,3,0
"2521407",158,1,149.9,1,0
"11541164",158,1,36.95,1,0
"48723831",21,2,67.65,3,137
"35430801",158,1,24.95,1,0
"36880393",158,1,24.95,1,0
"17657458",31,2,126.85,4,127
"44669170",49,2,159.75,3,109
"26263660",158,1,144.95,1,0
"14984485",158,1,113.95,1,0
"16573099",158,1,59.95,1,0
"34183389",158,1,129.9,2,0
"3695104",158,1,59.9,2,0
"32523941",158,1,209.95,1,0
"23047832",158,1,96.92,5,0
"36105478",158,1,146.9,1,0
"1722971",158,1,179.95,1,0
"6083393",158,1,94.95,1,0
"14966166",158,1,79.95,1,0
"42732709",127,3,319.8,3,31
"42632031",53,2,92.85,3,105
"25890428",158,1,124.85,3,0
"44507640",158,1,83.95,1,0
"49453322",158,1,270.9,1,0
"35433165",158,1,171.9,1,0
"42731553",158,1,49.95,1,0
"36911162",158,1,113.95,1,0
"3923464",158,1,71.7,1,0
"37377948",158,1,66.9,2,0
"407220",53,2,517.85,2,105
"1752237",158,1,174.8,3,0
"3438415",158,1,161.9,2,0
"33511879",158,1,39.95,1,0
"32619914",158,1,363.8,4,0
"17623813",158,1,34.95,1,0
"42764428",158,1,56.9,2,0
"37389404",76,2,117.9,2,82
"44239505",158,1,26.95,1,0
"19207868",158,1,75.85,3,0
"38331632",158,1,99.95,1,0
"8773825",158,1,29.95,1,0
"21207546",158,1,69.9,1,0
"39245508",158,1,26.95,1,0
"31312792",158,1,99.95,1,0
"21060326",158,1,69.95,1,0
"1046755",62,2,165.87,2,96
"29619669",158,1,84.95,1,0
"36813177",158,1,59.95,1,0
"25418832",146,2,169.7,3,12
"49932592",158,1,171.6,2,0
"13728169",158,1,24.95,1,0
"5734947",158,1,189.5,1,0
"15386316",158,1,107.95,1,0
"49480893",158,1,8.9,2,0
"37014963",158,1,37.95,1,0
"47465372",36,2,605.44,2,122
"8378716",158,1,109.95,1,0
"34860585",158,1,54.95,1,0
"12886164",158,1,56.9,2,0
"14008442",158,1,26.95,1,0
"15697933",158,1,69.95,1,0
"21265404",158,1,459.9,1,0
"10701572",158,1,159.95,1,0
"45060416",158,1,109.95,1,0
"1816438",158,1,299.95,1,0
"32901582",158,1,114.8,4,0
"6001412",158,1,34.9,2,0
"26367032",158,1,99.95,1,0
"27807239",158,1,368.75,5,0
"43415613",158,1,24.95,1,0
"33541238",158,1,93.95,1,0
"7673715",158,1,99.95,1,0
"38395110",158,1,69.95,1,0
"20994563",158,1,29.95,1,0
"36131034",158,1,17.95,1,0
"24282253",158,1,75.9,1,0
"27494303",151,2,154.85,3,7
"48269948",158,1,149.95,1,0
"12052845",158,1,99.95,1,0
"12468228",158,1,133.7,6,0
"42526547",158,1,99.95,1,0
"28231005",158,1,209.9,1,0
"28153841",158,1,66.85,3,0
"14968855",158,1,4.95,1,0
"27265318",158,1,14.9,2,0
"39500228",158,1,39.9,1,0
"42044980",158,1,69.95,1,0
"28239007",158,1,136,1,0
"15143032",158,1,95.95,1,0
"27618050",106,3,229.31,16,52
"18349664",158,1,104.95,1,0
"21175763",158,1,59.95,1,0
"47298227",158,1,63.95,1,0
"181565",48,7,199.6,7,110
"11724334",158,1,51.85,3,0
"28392424",158,1,264,1,0
"13982910",158,1,225.95,1,0
"28105617",157,1,59.95,1,0
"33577155",157,1,190.9,2,0
"14539035",157,1,174.95,1,0
"2799394",157,1,26.95,1,0
"36111468",157,1,39.95,1,0
"32678406",157,1,259.95,1,0
"17876874",157,1,284.8,4,0
"16486839",157,1,58.75,3,0
"7186667",157,1,22.9,2,0
"10055043",157,1,775.2,1,0
"12467474",104,8,593.85,7,53
"21412416",157,1,33.51,2,0
"16939708",157,1,419.95,1,0
"19765734",157,1,29.95,1,0
"9276803",157,1,6,1,0
"48953499",157,1,207.8,2,0
"39189488",157,1,105.95,1,0
"37652177",130,2,119.8,4,27
"22758608",118,2,488.75,2,39
"25829858",157,1,98.95,1,0
"21748555",146,2,58.9,2,11
"49070169",157,1,134.85,2,0
"23728529",157,1,84.95,1,0
"20676850",157,1,248.9,2,0
"13250941",157,1,25.95,1,0
"19758469",157,1,24.95,1,0
"3766364",157,1,99.95,1,0
"33148637",67,3,343.85,3,90
"34775990",157,1,55.85,3,0
